station,start_time,end_time,peak_level_cm,peak_time,duration_min,avg_gradient_cm_min,points_count
Herzogstraße_merged_export,2025-10-16T18:09:00Z,2025-10-17T00:42:00Z,3.8,2025-10-16T18:10:00Z,393,3.455,394
Wasserstraße_Springorum_merged_export,2025-10-16T16:28:00Z,2025-10-16T16:33:00Z,3.4,2025-10-16T16:33:00Z,5,0.667,6
Herzogstraße_merged_export,2025-10-16T16:21:00Z,2025-10-16T16:38:00Z,1.7,2025-10-16T16:23:00Z,17,0.81,3
Wasserstraße_Springorum_merged_export,2025-10-16T15:39:00Z,2025-10-16T15:44:00Z,5.4,2025-10-16T15:44:00Z,5,1.059,6
Herzogstraße_merged_export,2025-10-16T14:19:00Z,2025-10-16T15:53:00Z,2.3,2025-10-16T14:46:00Z,94,0.085,25
Wasserstraße_Springorum_merged_export,2025-10-16T14:12:00Z,2025-10-16T14:16:00Z,4.9,2025-10-16T14:14:00Z,4,2.333,5
Herzogstraße_merged_export,2025-10-16T12:33:00Z,2025-10-16T12:42:00Z,1.8,2025-10-16T12:42:00Z,9,0.198,4
Herzogstraße_merged_export,2025-10-16T10:42:00Z,2025-10-16T10:42:00Z,1.7,2025-10-16T10:42:00Z,0,17,1
Herzogstraße_merged_export,2025-10-16T10:16:00Z,2025-10-16T10:16:00Z,1.6,2025-10-16T10:16:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-10-16T08:08:00Z,2025-10-16T08:12:00Z,2.9,2025-10-16T08:10:00Z,4,1.381,5
Wasserstraße_Springorum_merged_export,2025-10-16T06:55:00Z,2025-10-16T07:00:00Z,4.9,2025-10-16T06:59:00Z,5,1.195,6
Herzogstraße_merged_export,2025-10-16T04:49:00Z,2025-10-16T05:31:00Z,1.8,2025-10-16T04:51:00Z,42,0.857,19
Wasserstraße_Springorum_merged_export,2025-10-16T03:51:00Z,2025-10-16T03:56:00Z,6.9,2025-10-16T03:54:00Z,5,2.226,6
Wasserstraße_Springorum_merged_export,2025-10-16T02:28:00Z,2025-10-16T02:33:00Z,6.2,2025-10-16T02:29:00Z,5,5.636,6
Wasserstraße_Springorum_merged_export,2025-10-16T01:58:00Z,2025-10-16T02:02:00Z,6.3,2025-10-16T02:00:00Z,4,3,5
Wasserstraße_Springorum_merged_export,2025-10-16T00:59:00Z,2025-10-16T01:10:00Z,6.2,2025-10-16T00:59:00Z,11,62,11
Wasserstraße_Springorum_merged_export,2025-10-15T23:11:00Z,2025-10-15T23:11:00Z,4.8,2025-10-15T23:11:00Z,0,48,1
Herzogstraße_merged_export,2025-10-15T22:01:00Z,2025-10-15T22:05:00Z,2,2025-10-15T22:01:00Z,4,20,4
Wasserstraße_Springorum_merged_export,2025-10-15T21:02:00Z,2025-10-15T21:02:00Z,4.4,2025-10-15T21:02:00Z,0,44,1
Herzogstraße_merged_export,2025-10-15T00:00:00Z,2025-10-15T03:18:00Z,2,2025-10-15T00:00:00Z,198,20,199
Wasserstraße_Springorum_merged_export,2025-10-14T20:14:00Z,2025-10-15T06:12:00Z,7.5,2025-10-15T01:59:00Z,598,0.022,503
Wasserstraße_Springorum_merged_export,2025-10-14T15:23:00Z,2025-10-14T15:24:00Z,5.4,2025-10-14T15:24:00Z,1,4.909,2
Herzogstraße_merged_export,2025-10-14T14:39:00Z,2025-10-14T19:55:00Z,7.8,2025-10-14T17:39:00Z,316,0.043,317
Wasserstraße_Springorum_merged_export,2025-10-14T14:02:00Z,2025-10-14T14:02:00Z,2.1,2025-10-14T14:02:00Z,0,21,1
Wasserstraße_Springorum_merged_export,2025-10-14T13:27:00Z,2025-10-14T13:27:00Z,2.3,2025-10-14T13:27:00Z,0,23,1
Wasserstraße_Springorum_merged_export,2025-10-14T10:24:00Z,2025-10-14T10:24:00Z,2.6,2025-10-14T10:24:00Z,0,26,1
Herzogstraße_merged_export,2025-10-14T10:01:00Z,2025-10-14T12:26:00Z,16.6,2025-10-14T12:01:00Z,145,0.138,146
Wasserstraße_Springorum_merged_export,2025-10-14T09:01:00Z,2025-10-14T09:01:00Z,5.1,2025-10-14T09:01:00Z,0,51,1
Herzogstraße_merged_export,2025-10-14T08:25:00Z,2025-10-14T09:17:00Z,25.5,2025-10-14T08:25:00Z,52,255,51
Herzogstraße_merged_export,2025-10-14T05:41:00Z,2025-10-14T06:03:00Z,4.5,2025-10-14T05:41:00Z,22,45,23
Herzogstraße_merged_export,2025-10-14T04:47:00Z,2025-10-14T05:14:00Z,13.3,2025-10-14T04:47:00Z,27,133,28
Wasserstraße_Springorum_merged_export,2025-10-13T23:44:00Z,2025-10-13T23:44:00Z,4.5,2025-10-13T23:44:00Z,0,45,1
Herzogstraße_merged_export,2025-10-13T15:44:00Z,2025-10-13T15:54:00Z,5.7,2025-10-13T15:44:00Z,10,57,11
Herzogstraße_merged_export,2025-10-13T14:16:00Z,2025-10-13T14:20:00Z,19.8,2025-10-13T14:16:00Z,4,198,5
Wasserstraße_Springorum_merged_export,2025-10-13T12:00:00Z,2025-10-13T12:00:00Z,2.3,2025-10-13T12:00:00Z,0,23,1
Herzogstraße_merged_export,2025-10-13T10:01:00Z,2025-10-13T10:13:00Z,6,2025-10-13T10:01:00Z,12,60,13
Wasserstraße_Springorum_merged_export,2025-10-13T08:34:00Z,2025-10-13T08:34:00Z,3.2,2025-10-13T08:34:00Z,0,32,1
Herzogstraße_merged_export,2025-10-13T06:24:00Z,2025-10-13T07:26:00Z,18.1,2025-10-13T06:24:00Z,62,181,63
Wasserstraße_Springorum_merged_export,2025-10-13T05:56:00Z,2025-10-13T05:59:00Z,2,2025-10-13T05:56:00Z,3,20,3
Herzogstraße_merged_export,2025-10-13T05:15:00Z,2025-10-13T05:26:00Z,5.9,2025-10-13T05:15:00Z,11,59,12
Wasserstraße_Springorum_merged_export,2025-10-13T04:53:00Z,2025-10-13T05:19:00Z,5.5,2025-10-13T04:53:00Z,26,55,17
Wasserstraße_Springorum_merged_export,2025-10-13T04:16:00Z,2025-10-13T04:21:00Z,4.4,2025-10-13T04:19:00Z,5,1.419,6
Wasserstraße_Springorum_merged_export,2025-10-12T15:41:00Z,2025-10-12T15:41:00Z,1.8,2025-10-12T15:41:00Z,0,18,1
Wasserstraße_Springorum_merged_export,2025-10-12T14:43:00Z,2025-10-12T14:43:00Z,2,2025-10-12T14:43:00Z,0,20,1
Herzogstraße_merged_export,2025-10-12T12:27:00Z,2025-10-12T19:21:00Z,18.5,2025-10-12T12:27:00Z,414,185,415
Herzogstraße_merged_export,2025-10-12T09:10:00Z,2025-10-12T10:18:00Z,22.9,2025-10-12T09:10:00Z,68,229,69
Wasserstraße_Springorum_merged_export,2025-10-12T09:07:00Z,2025-10-12T09:07:00Z,4.2,2025-10-12T09:07:00Z,0,42,1
Wasserstraße_Springorum_merged_export,2025-10-12T07:19:00Z,2025-10-12T07:19:00Z,5,2025-10-12T07:19:00Z,0,50,1
Wasserstraße_Springorum_merged_export,2025-10-12T06:31:00Z,2025-10-12T06:31:00Z,4.7,2025-10-12T06:31:00Z,0,47,1
Wasserstraße_Springorum_merged_export,2025-10-11T20:06:00Z,2025-10-11T20:06:00Z,1.9,2025-10-11T20:06:00Z,0,19,1
Wasserstraße_Springorum_merged_export,2025-10-11T18:00:00Z,2025-10-11T18:00:00Z,4.5,2025-10-11T18:00:00Z,0,45,1
Wasserstraße_Springorum_merged_export,2025-10-11T16:58:00Z,2025-10-11T16:58:00Z,3.1,2025-10-11T16:58:00Z,0,31,1
Wasserstraße_Springorum_merged_export,2025-10-11T14:39:00Z,2025-10-11T14:39:00Z,1.7,2025-10-11T14:39:00Z,0,17,1
Herzogstraße_merged_export,2025-10-11T14:03:00Z,2025-10-11T17:33:00Z,4.9,2025-10-11T14:19:00Z,210,0.304,211
Wasserstraße_Springorum_merged_export,2025-10-11T12:47:00Z,2025-10-11T12:47:00Z,1.6,2025-10-11T12:47:00Z,0,16,1
Herzogstraße_merged_export,2025-10-11T11:52:00Z,2025-10-11T13:00:00Z,6.7,2025-10-11T11:52:00Z,68,67,69
Herzogstraße_merged_export,2025-10-11T09:13:00Z,2025-10-11T11:01:00Z,20,2025-10-11T09:13:00Z,108,200,109
Herzogstraße_merged_export,2025-10-10T21:14:00Z,2025-10-11T06:04:00Z,2.5,2025-10-10T21:14:00Z,530,25,531
Herzogstraße_merged_export,2025-10-10T14:05:00Z,2025-10-10T14:47:00Z,7.9,2025-10-10T14:05:00Z,42,79,43
Herzogstraße_merged_export,2025-10-10T13:10:00Z,2025-10-10T13:39:00Z,21.8,2025-10-10T13:10:00Z,29,218,30
Herzogstraße_merged_export,2025-10-10T10:33:00Z,2025-10-10T12:15:00Z,12.8,2025-10-10T11:09:00Z,102,0.355,103
Wasserstraße_Springorum_merged_export,2025-10-10T10:11:00Z,2025-10-10T10:11:00Z,2.9,2025-10-10T10:11:00Z,0,29,1
Herzogstraße_merged_export,2025-10-10T08:58:00Z,2025-10-10T09:16:00Z,17.9,2025-10-10T08:58:00Z,18,179,19
Wasserstraße_Springorum_merged_export,2025-10-10T07:49:00Z,2025-10-10T07:49:00Z,5.2,2025-10-10T07:49:00Z,0,52,1
Herzogstraße_merged_export,2025-10-10T07:41:00Z,2025-10-10T07:56:00Z,8.2,2025-10-10T07:41:00Z,15,82,16
Herzogstraße_merged_export,2025-10-10T05:39:00Z,2025-10-10T06:09:00Z,9.5,2025-10-10T05:49:00Z,30,0.941,31
Wasserstraße_Springorum_merged_export,2025-10-10T04:52:00Z,2025-10-10T05:10:00Z,5,2025-10-10T04:52:00Z,18,50,2
Wasserstraße_Springorum_merged_export,2025-10-09T21:43:00Z,2025-10-09T21:43:00Z,5.2,2025-10-09T21:43:00Z,0,52,1
Wasserstraße_Springorum_merged_export,2025-10-09T17:33:00Z,2025-10-09T17:33:00Z,4.9,2025-10-09T17:33:00Z,0,49,1
Herzogstraße_merged_export,2025-10-09T17:19:00Z,2025-10-09T21:18:00Z,7.5,2025-10-09T17:19:00Z,239,75,240
Wasserstraße_Springorum_merged_export,2025-10-09T14:51:00Z,2025-10-09T14:51:00Z,1.6,2025-10-09T14:51:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-10-09T14:24:00Z,2025-10-09T14:24:00Z,4.3,2025-10-09T14:24:00Z,0,43,1
Herzogstraße_merged_export,2025-10-09T14:16:00Z,2025-10-09T15:49:00Z,13.6,2025-10-09T14:16:00Z,93,136,94
Herzogstraße_merged_export,2025-10-09T11:27:00Z,2025-10-09T11:41:00Z,14.8,2025-10-09T11:27:00Z,14,148,15
Wasserstraße_Springorum_merged_export,2025-10-09T08:58:00Z,2025-10-09T09:13:00Z,4.5,2025-10-09T09:01:00Z,15,1.452,9
Wasserstraße_Springorum_merged_export,2025-10-09T07:40:00Z,2025-10-09T07:45:00Z,3.8,2025-10-09T07:45:00Z,5,0.745,6
Herzogstraße_merged_export,2025-10-09T05:53:00Z,2025-10-09T05:54:00Z,7.6,2025-10-09T05:53:00Z,1,76,2
Wasserstraße_Springorum_merged_export,2025-10-09T05:47:00Z,2025-10-09T05:52:00Z,5.7,2025-10-09T05:51:00Z,5,1.39,6
Wasserstraße_Springorum_merged_export,2025-10-09T01:37:00Z,2025-10-09T01:37:00Z,4.9,2025-10-09T01:37:00Z,0,49,1
Herzogstraße_merged_export,2025-10-08T18:03:00Z,2025-10-09T01:18:00Z,16.3,2025-10-08T18:11:00Z,435,2.012,436
Herzogstraße_merged_export,2025-10-08T15:27:00Z,2025-10-08T15:36:00Z,19.6,2025-10-08T15:27:00Z,9,196,10
Herzogstraße_merged_export,2025-10-08T12:11:00Z,2025-10-08T14:27:00Z,29.2,2025-10-08T12:47:00Z,136,0.809,134
Wasserstraße_Springorum_merged_export,2025-10-08T11:19:00Z,2025-10-08T11:37:00Z,3.3,2025-10-08T11:33:00Z,18,0.234,9
Wasserstraße_Springorum_merged_export,2025-10-08T10:50:00Z,2025-10-08T10:55:00Z,5.5,2025-10-08T10:50:00Z,5,55,6
Herzogstraße_merged_export,2025-10-08T10:25:00Z,2025-10-08T10:30:00Z,18.1,2025-10-08T10:25:00Z,5,181,6
Wasserstraße_Springorum_merged_export,2025-10-08T10:23:00Z,2025-10-08T10:28:00Z,5.8,2025-10-08T10:23:00Z,5,58,6
Wasserstraße_Springorum_merged_export,2025-10-08T09:54:00Z,2025-10-08T09:59:00Z,2.8,2025-10-08T09:56:00Z,5,1.333,6
Herzogstraße_merged_export,2025-10-08T06:40:00Z,2025-10-08T08:23:00Z,19.7,2025-10-08T07:22:00Z,103,0.468,104
Wasserstraße_Springorum_merged_export,2025-10-08T06:36:00Z,2025-10-08T06:36:00Z,2.8,2025-10-08T06:36:00Z,0,28,1
Herzogstraße_merged_export,2025-10-08T05:53:00Z,2025-10-08T06:09:00Z,8.1,2025-10-08T05:55:00Z,16,3.857,17
Wasserstraße_Springorum_merged_export,2025-10-08T05:40:00Z,2025-10-08T05:40:00Z,1.6,2025-10-08T05:40:00Z,0,16,1
Herzogstraße_merged_export,2025-10-08T00:00:00Z,2025-10-08T03:58:00Z,3.5,2025-10-08T00:00:00Z,238,35,239
Wasserstraße_Springorum_merged_export,2025-10-07T12:42:00Z,2025-10-07T12:42:00Z,1.7,2025-10-07T12:42:00Z,0,17,1
Wasserstraße_Springorum_merged_export,2025-10-07T11:36:00Z,2025-10-07T11:36:00Z,1.6,2025-10-07T11:36:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-10-07T09:19:00Z,2025-10-07T09:19:00Z,3.7,2025-10-07T09:19:00Z,0,37,1
Herzogstraße_merged_export,2025-10-07T09:07:00Z,2025-10-07T14:29:00Z,2.7,2025-10-07T10:55:00Z,322,0.025,247
Herzogstraße_merged_export,2025-10-07T08:06:00Z,2025-10-07T08:06:00Z,1.7,2025-10-07T08:06:00Z,0,17,1
Wasserstraße_Springorum_merged_export,2025-10-07T06:49:00Z,2025-10-07T06:53:00Z,6.1,2025-10-07T06:49:00Z,4,61,5
Wasserstraße_Springorum_merged_export,2025-10-07T06:18:00Z,2025-10-07T06:22:00Z,3.7,2025-10-07T06:21:00Z,4,1.194,5
Wasserstraße_Springorum_merged_export,2025-10-07T05:29:00Z,2025-10-07T05:33:00Z,6.2,2025-10-07T05:32:00Z,4,2,5
Wasserstraße_Springorum_merged_export,2025-10-07T04:33:00Z,2025-10-07T04:38:00Z,4.9,2025-10-07T04:36:00Z,5,1.581,6
Wasserstraße_Springorum_merged_export,2025-10-07T04:02:00Z,2025-10-07T04:06:00Z,4.1,2025-10-07T04:06:00Z,4,1,5
Herzogstraße_merged_export,2025-10-07T03:58:00Z,2025-10-07T05:59:00Z,4.3,2025-10-07T04:00:00Z,121,2.048,84
Wasserstraße_Springorum_merged_export,2025-10-07T02:05:00Z,2025-10-07T02:10:00Z,5.7,2025-10-07T02:09:00Z,5,1.39,6
Wasserstraße_Springorum_merged_export,2025-10-07T00:44:00Z,2025-10-07T00:49:00Z,5.8,2025-10-07T00:48:00Z,5,1.415,6
Herzogstraße_merged_export,2025-10-06T16:13:00Z,2025-10-06T18:06:00Z,3.9,2025-10-06T17:48:00Z,113,0.041,100
Herzogstraße_merged_export,2025-10-06T15:39:00Z,2025-10-06T15:48:00Z,2.3,2025-10-06T15:39:00Z,9,23,3
Herzogstraße_merged_export,2025-10-06T14:54:00Z,2025-10-06T15:10:00Z,2.1,2025-10-06T15:10:00Z,16,0.13,4
Herzogstraße_merged_export,2025-10-06T14:21:00Z,2025-10-06T14:21:00Z,1.6,2025-10-06T14:21:00Z,0,16,1
Herzogstraße_merged_export,2025-10-06T13:54:00Z,2025-10-06T13:54:00Z,1.6,2025-10-06T13:54:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-10-06T12:40:00Z,2025-10-06T12:44:00Z,2.6,2025-10-06T12:44:00Z,4,0.634,4
Wasserstraße_Springorum_merged_export,2025-10-06T12:14:00Z,2025-10-06T12:16:00Z,6.6,2025-10-06T12:14:00Z,2,66,3
Herzogstraße_merged_export,2025-10-06T11:51:00Z,2025-10-06T12:37:00Z,2.6,2025-10-06T12:13:00Z,46,0.118,12
Wasserstraße_Springorum_merged_export,2025-10-06T11:24:00Z,2025-10-06T11:50:00Z,7.6,2025-10-06T11:46:00Z,26,0.344,11
Herzogstraße_merged_export,2025-10-06T11:10:00Z,2025-10-06T11:10:00Z,1.6,2025-10-06T11:10:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-10-06T09:36:00Z,2025-10-06T09:41:00Z,4.6,2025-10-06T09:36:00Z,5,46,6
Herzogstraße_merged_export,2025-10-06T09:20:00Z,2025-10-06T09:20:00Z,1.9,2025-10-06T09:20:00Z,0,19,1
Herzogstraße_merged_export,2025-10-06T07:42:00Z,2025-10-06T07:48:00Z,2.3,2025-10-06T07:42:00Z,6,23,5
Wasserstraße_Springorum_merged_export,2025-10-06T07:08:00Z,2025-10-06T07:08:00Z,4.8,2025-10-06T07:08:00Z,0,48,1
Wasserstraße_Springorum_merged_export,2025-10-05T20:32:00Z,2025-10-05T23:05:00Z,8.6,2025-10-05T22:34:00Z,153,0.07,90
Wasserstraße_Springorum_merged_export,2025-10-05T19:28:00Z,2025-10-05T20:10:00Z,6,2025-10-05T19:42:00Z,42,0.426,31
Wasserstraße_Springorum_merged_export,2025-10-05T18:43:00Z,2025-10-05T18:48:00Z,5.3,2025-10-05T18:43:00Z,5,53,6
Wasserstraße_Springorum_merged_export,2025-10-05T17:43:00Z,2025-10-05T17:47:00Z,4.9,2025-10-05T17:44:00Z,4,4.455,5
Herzogstraße_merged_export,2025-10-05T15:50:00Z,2025-10-05T15:53:00Z,2.8,2025-10-05T15:51:00Z,3,2.545,4
Wasserstraße_Springorum_merged_export,2025-10-05T15:11:00Z,2025-10-05T15:43:00Z,5.2,2025-10-05T15:16:00Z,32,1.02,18
Herzogstraße_merged_export,2025-10-05T14:54:00Z,2025-10-05T15:29:00Z,1.7,2025-10-05T14:54:00Z,35,17,36
Herzogstraße_merged_export,2025-10-05T14:10:00Z,2025-10-05T14:12:00Z,3.9,2025-10-05T14:10:00Z,2,39,3
Herzogstraße_merged_export,2025-10-05T12:20:00Z,2025-10-05T12:54:00Z,3.4,2025-10-05T12:33:00Z,34,0.26,35
Herzogstraße_merged_export,2025-10-05T11:58:00Z,2025-10-05T11:59:00Z,3.7,2025-10-05T11:59:00Z,1,3.364,2
Wasserstraße_Springorum_merged_export,2025-10-05T11:15:00Z,2025-10-05T11:21:00Z,5.6,2025-10-05T11:20:00Z,6,1.098,7
Wasserstraße_Springorum_merged_export,2025-10-05T09:38:00Z,2025-10-05T09:38:00Z,3,2025-10-05T09:38:00Z,0,30,1
Herzogstraße_merged_export,2025-10-05T08:19:00Z,2025-10-05T10:59:00Z,6.2,2025-10-05T09:42:00Z,160,0.075,143
Wasserstraße_Springorum_merged_export,2025-10-05T07:28:00Z,2025-10-05T09:16:00Z,7,2025-10-05T09:10:00Z,108,0.069,70
Herzogstraße_merged_export,2025-10-05T00:25:00Z,2025-10-05T06:31:00Z,4.7,2025-10-05T01:33:00Z,366,0.069,365
Herzogstraße_merged_export,2025-10-04T20:52:00Z,2025-10-04T20:52:00Z,4.3,2025-10-04T20:52:00Z,0,43,1
Wasserstraße_Springorum_merged_export,2025-10-04T20:46:00Z,2025-10-04T20:56:00Z,1.9,2025-10-04T20:56:00Z,10,0.188,3
Herzogstraße_merged_export,2025-10-04T18:53:00Z,2025-10-04T20:21:00Z,2.4,2025-10-04T19:01:00Z,88,0.296,85
Herzogstraße_merged_export,2025-10-04T18:30:00Z,2025-10-04T18:32:00Z,1.8,2025-10-04T18:30:00Z,2,18,2
Herzogstraße_merged_export,2025-10-04T12:46:00Z,2025-10-04T14:36:00Z,3.1,2025-10-04T13:22:00Z,110,0.086,110
Herzogstraße_merged_export,2025-10-04T12:05:00Z,2025-10-04T12:07:00Z,2.1,2025-10-04T12:06:00Z,2,1.909,3
Herzogstraße_merged_export,2025-10-04T10:27:00Z,2025-10-04T10:35:00Z,2.1,2025-10-04T10:35:00Z,8,0.259,3
Herzogstraße_merged_export,2025-10-04T09:59:00Z,2025-10-04T09:59:00Z,1.7,2025-10-04T09:59:00Z,0,17,1
Herzogstraße_merged_export,2025-10-04T09:15:00Z,2025-10-04T09:15:00Z,1.6,2025-10-04T09:15:00Z,0,16,1
Herzogstraße_merged_export,2025-10-04T07:07:00Z,2025-10-04T08:51:00Z,2.2,2025-10-04T07:38:00Z,104,0.071,31
Wasserstraße_Springorum_merged_export,2025-10-04T05:41:00Z,2025-10-04T05:53:00Z,1.7,2025-10-04T05:41:00Z,12,17,5
Wasserstraße_Springorum_merged_export,2025-10-04T05:09:00Z,2025-10-04T05:09:00Z,1.6,2025-10-04T05:09:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-10-04T04:39:00Z,2025-10-04T04:39:00Z,1.6,2025-10-04T04:39:00Z,0,16,1
Wasserstraße_Springorum_merged_export,2025-10-04T02:37:00Z,2025-10-04T04:04:00Z,2.3,2025-10-04T03:46:00Z,87,0.033,25
Wasserstraße_Springorum_merged_export,2025-10-04T01:55:00Z,2025-10-04T02:11:00Z,1.8,2025-10-04T02:11:00Z,16,0.112,3
Wasserstraße_Springorum_merged_export,2025-10-04T01:26:00Z,2025-10-04T01:28:00Z,2.8,2025-10-04T01:26:00Z,2,28,3
Wasserstraße_Springorum_merged_export,2025-10-04T00:40:00Z,2025-10-04T00:45:00Z,4.8,2025-10-04T00:40:00Z,5,48,6
Herzogstraße_merged_export,2025-10-03T21:15:00Z,2025-10-03T21:41:00Z,2.3,2025-10-03T21:16:00Z,26,2.091,27
Wasserstraße_Springorum_merged_export,2025-10-03T20:16:00Z,2025-10-03T20:16:00Z,5.3,2025-10-03T20:16:00Z,0,53,1
Wasserstraße_Springorum_merged_export,2025-10-03T14:22:00Z,2025-10-03T14:22:00Z,4.4,2025-10-03T14:22:00Z,0,44,1
Wasserstraße_Springorum_merged_export,2025-10-03T07:38:00Z,2025-10-03T07:38:00Z,4.4,2025-10-03T07:38:00Z,0,44,1
Wasserstraße_Springorum_merged_export,2025-10-03T03:23:00Z,2025-10-03T03:23:00Z,4.7,2025-10-03T03:23:00Z,0,47,1
Wasserstraße_Springorum_merged_export,2025-10-03T02:50:00Z,2025-10-03T02:51:00Z,5,2025-10-03T02:50:00Z,1,50,2
Wasserstraße_Springorum_merged_export,2025-10-02T23:06:00Z,2025-10-02T23:06:00Z,4.3,2025-10-02T23:06:00Z,0,43,1
Wasserstraße_Springorum_merged_export,2025-10-02T20:33:00Z,2025-10-02T20:33:00Z,4.6,2025-10-02T20:33:00Z,0,46,1
Wasserstraße_Springorum_merged_export,2025-10-02T17:07:00Z,2025-10-02T17:07:00Z,5,2025-10-02T17:07:00Z,0,50,1
Wasserstraße_Springorum_merged_export,2025-10-02T11:22:00Z,2025-10-02T11:22:00Z,4.6,2025-10-02T11:22:00Z,0,46,1
Wasserstraße_Springorum_merged_export,2025-10-02T02:18:00Z,2025-10-02T02:38:00Z,4.3,2025-10-02T02:38:00Z,20,0.214,2
Wasserstraße_Springorum_merged_export,2025-10-01T21:14:00Z,2025-10-01T21:15:00Z,6,2025-10-01T21:14:00Z,1,60,2
Wasserstraße_Springorum_merged_export,2025-10-01T20:05:00Z,2025-10-01T20:05:00Z,5,2025-10-01T20:05:00Z,0,50,1
Wasserstraße_Springorum_merged_export,2025-10-01T17:03:00Z,2025-10-01T17:03:00Z,1.8,2025-10-01T17:03:00Z,0,18,1
Wasserstraße_Springorum_merged_export,2025-10-01T16:18:00Z,2025-10-01T16:18:00Z,3.4,2025-10-01T16:18:00Z,0,34,1
Wasserstraße_Springorum_merged_export,2025-10-01T15:28:00Z,2025-10-01T15:40:00Z,4.9,2025-10-01T15:40:00Z,12,0.405,2
Wasserstraße_Springorum_merged_export,2025-10-01T14:10:00Z,2025-10-01T14:10:00Z,2.1,2025-10-01T14:10:00Z,0,21,1
Wasserstraße_Springorum_merged_export,2025-10-01T12:39:00Z,2025-10-01T12:39:00Z,3,2025-10-01T12:39:00Z,0,30,1
Wasserstraße_Springorum_merged_export,2025-10-01T10:17:00Z,2025-10-01T10:35:00Z,4.4,2025-10-01T10:17:00Z,18,44,2
Wasserstraße_Springorum_merged_export,2025-10-01T07:25:00Z,2025-10-01T07:25:00Z,2.3,2025-10-01T07:25:00Z,0,23,1
Wasserstraße_Springorum_merged_export,2025-10-01T03:23:00Z,2025-10-01T03:23:00Z,5.1,2025-10-01T03:23:00Z,0,51,1
Wasserstraße_Springorum_merged_export,2025-09-30T22:27:00Z,2025-09-30T22:27:00Z,3.8,2025-09-30T22:27:00Z,0,38,1
Wasserstraße_Springorum_merged_export,2025-09-30T17:44:00Z,2025-09-30T17:44:00Z,4.3,2025-09-30T17:44:00Z,0,43,1
Wasserstraße_Springorum_merged_export,2025-09-30T15:19:00Z,2025-09-30T15:19:00Z,4.7,2025-09-30T15:19:00Z,0,47,1
Herzogstraße_merged_export,2025-09-30T14:05:00Z,2025-09-30T20:24:00Z,19.2,2025-09-30T14:49:00Z,379,0.435,380
Wasserstraße_Springorum_merged_export,2025-09-30T13:33:00Z,2025-09-30T13:33:00Z,1.9,2025-09-30T13:33:00Z,0,19,1
Wasserstraße_Springorum_merged_export,2025-09-30T11:10:00Z,2025-09-30T11:10:00Z,5,2025-09-30T11:10:00Z,0,50,1
Wasserstraße_Springorum_merged_export,2025-09-30T10:45:00Z,2025-09-30T10:45:00Z,2.1,2025-09-30T10:45:00Z,0,21,1
Wasserstraße_Springorum_merged_export,2025-09-30T08:27:00Z,2025-09-30T08:27:00Z,4.6,2025-09-30T08:27:00Z,0,46,1
Herzogstraße_merged_export,2025-09-30T08:00:00Z,2025-09-30T08:00:00Z,9.4,2025-09-30T08:00:00Z,0,94,1
Herzogstraße_merged_export,2025-09-30T07:00:00Z,2025-09-30T07:00:00Z,9.4,2025-09-30T07:00:00Z,0,94,1
Wasserstraße_Springorum_merged_export,2025-09-30T06:48:00Z,2025-09-30T06:49:00Z,6,2025-09-30T06:49:00Z,1,5.455,2
Herzogstraße_merged_export,2025-09-30T06:00:00Z,2025-09-30T06:00:00Z,9.4,2025-09-30T06:00:00Z,0,94,1
Wasserstraße_Springorum_merged_export,2025-09-30T05:42:00Z,2025-09-30T05:42:00Z,3,2025-09-30T05:42:00Z,0,30,1
Wasserstraße_Springorum_merged_export,2025-09-30T05:18:00Z,2025-09-30T05:18:00Z,1.7,2025-09-30T05:18:00Z,0,17,1
Herzogstraße_merged_export,2025-09-30T05:00:00Z,2025-09-30T05:00:00Z,9.4,2025-09-30T05:00:00Z,0,94,1
Herzogstraße_merged_export,2025-09-30T04:00:00Z,2025-09-30T04:00:00Z,9.4,2025-09-30T04:00:00Z,0,94,1
Herzogstraße_merged_export,2025-09-30T03:00:00Z,2025-09-30T03:00:00Z,9.4,2025-09-30T03:00:00Z,0,94,1
Herzogstraße_merged_export,2025-09-30T02:00:00Z,2025-09-30T02:00:00Z,9.4,2025-09-30T02:00:00Z,0,94,1
Herzogstraße_merged_export,2025-09-30T01:00:00Z,2025-09-30T01:00:00Z,9.4,2025-09-30T01:00:00Z,0,94,1
Wasserstraße_Springorum_merged_export,2025-09-30T00:58:00Z,2025-09-30T00:58:00Z,4.5,2025-09-30T00:58:00Z,0,45,1
Herzogstraße_merged_export,2025-09-30T00:00:00Z,2025-09-30T00:00:00Z,9.4,2025-09-30T00:00:00Z,0,94,1
Herzogstraße_merged_export,2025-09-29T23:00:00Z,2025-09-29T23:00:00Z,9.4,2025-09-29T23:00:00Z,0,94,1
Herzogstraße_merged_export,2025-09-29T22:00:00Z,2025-09-29T22:00:00Z,9.4,2025-09-29T22:00:00Z,0,94,1
